,id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
208,1234496340815745024,RS,sr,"Response(data=<User id=41577631 name=Vlado Georgiev - Barba username=VladoGeorgiev>, includes={}, errors=[], meta={})","Zahvaljujem se @rs_sputnik koji nisu objavili moj kratki intervju, jer sam u zaključku rekao da litije čekaju i nakaradnu vlast u Srbiji. Hvala",i thank the who did not publish my short interview because in the conclusion i said that lithias were waiting for a snug in serbia thank you,2020-03-02 15:10:38+00:00,[]
209,1234120167782785024,RS,sr,"Response(data=<User id=41577631 name=Vlado Georgiev - Barba username=VladoGeorgiev>, includes={}, errors=[], meta={})",Sinoć u Herceg Novom. Hvala dragi ljudi. #hercegnovi https://t.co/Xd0oencfpV,last night in herceg novi thank you dear people #hercegnovi,2020-03-01 14:15:51+00:00,[]
210,1240750499042856960,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",da li moze neko od nadleznih da reaguje i nadje resenje za ove ljude? https://t.co/KKVBZ56X8N,can any of the competenced react and find a solution for these people,2020-03-19 21:22:25+00:00,[]
211,1240237081340850177,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","@ljubomirstanoj3 @IzCovek Potpuno Vas razumem ..imam slicnu situaciju ..Moj tata,zbog uvodjenja vanrednih mera, sada ne moze ni kod nas da dodje a inace je non stop u nekom pokretu i nikada kod kuce..ali sada jednostavno tako mora..",completely i understand you i have a similar situation due to the introduction of extraordinary measures now he can't come to us by the otherwise he is in some movement and never at the time,2020-03-18 11:22:17+00:00,[]
212,1240206977566982144,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","@IzCovek Govorim o onima kojima je odredjena mera izolacije. Naravno da su predstavnici vlasti i pojedini strucnjaci koji su ,prvo pricali ""nije nista, idte u shoping, cega se plasite itd itd"" ,odgovorni..ali to ne znaci da  gradjani ne treba da vode racuna o sebi i drugima.",i'm talking about those who have a certain measure of isolation of course representatives of government and individual experts talked first nothing idte which is afraid etc responsible it does not mean that citizens should not take care of themselves and others,2020-03-18 09:22:40+00:00,[]
213,1240056479241117698,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","Onima koji glumataju da su ""hrabri"", tako sto se setkaju iako treba da budu u izolaciji  jer su potencijalni prenosioci virusa,  samo da kazem da su idioti,
bahati i bezobrazni.","to those who are acting that they are brave so they remember although they should be in isolation because they are potential transmitting viruses just to say that they are idiots 
 back and rude",2020-03-17 23:24:38+00:00,[]
214,1239321568439939073,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@Gajic59807929 trudimo se:) pozdrav,wrong greetings,2020-03-15 22:44:22+00:00,[]
215,1239315794598772736,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",Kada god je vazna pouzdana informacija - raste i poseta https://t.co/oGOGg8tA5L. To je za nas najbolji pokazatelj vaseg poverenja. Hvala!,whenever reliable information is important there is a visit to it is the best indicator of your trust for us thanks,2020-03-15 22:21:25+00:00,[]
216,1239141362634821632,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@PuricLjubica hvala:),lovers thank you,2020-03-15 10:48:17+00:00,[]
217,1238977112129839106,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@bobdabolino @MilanVeruovic1 Kojoj astroloskinji? Vrlo ste samouvereni a nemate pojma ni sa kim pricate...,milveruovic what astrologin you are very confident and you have no idea with anyone you talk,2020-03-14 23:55:37+00:00,[]
218,1238976270446231553,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@VeljkoPopovic hvala:) znaci neko me pomesao sa nekom iz DJB..ok ..zanimljivo,thanks so someone mentioned me with someone from djbok zanimljivo,2020-03-14 23:52:16+00:00,[]
219,1238975674200870913,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",Pa fenomenalno. Jel ume neko da mi objasni o cemu ovaj covek prica? Kakve veze imam sa astrologijom ..a ne znam ni ko je Radule..? https://t.co/KLp4WaCd4h,well awesome does anyone explain to me about what this man talks what do i have with astrology a i don't know who raduli,2020-03-14 23:49:54+00:00,[]
220,1238974261840302083,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@ranisav4 srecom Vi ste pametni..,ranisav happiness you are smart,2020-03-14 23:44:17+00:00,[]
221,1238973475131400192,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@ranisav4 ne pada mi na pamet. i ? kako cete da me naterate da cutim? stvarno me zanima..,doesn't occur to me and how will you straighten me to hear me i'm really interested in,2020-03-14 23:41:10+00:00,[]
222,1238972819834392576,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@ranisav4 kog blata? jel ste vi neki bivsi JSO?,what mud are you some ex jso,2020-03-14 23:38:33+00:00,[]
223,1238972568423534592,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@MilanVeruovic1 samo bez tih ulicarskih zemunskih pretnji,milveruovic only without these streets of zemun threats,2020-03-14 23:37:33+00:00,[]
224,1238970379168886784,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@ranisav4 moguce...,possible,2020-03-14 23:28:52+00:00,[]
225,1238967795955699718,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",....bratu? sebi? bagziju? druzenju sa Legijom? brisanju krivicnih dela iz evidencije MUPa? ...ima tu jos puno toga..ali ajde da sacekamo reakcije.. https://t.co/KOuEgmK7gQ,brother to yourself baghzi socializing with the legion deleting crimes from the borrower there are still many more but let's wait for the reactions,2020-03-14 23:18:36+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}]"
226,1238246357086978054,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@Biljana64787251 hvala:),thanks,2020-03-12 23:31:51+00:00,[]
227,1238241550334939137,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",@SRDJANTANIC na nasem youtube kanalu insajder video,on our youtube channel insider video,2020-03-12 23:12:45+00:00,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]"
228,1238240105061629953,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","""..gotovo je..to je istorija"".. Drugi deo. Dovrsen plan..ako ste propustili https://t.co/6x5wLn0UbH",hat is it's history the second part plan completedif you missed,2020-03-12 23:07:01+00:00,[]
229,1238105435242102786,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})",:) https://t.co/J7cTzEtKTt,,2020-03-12 14:11:53+00:00,[]
230,1238048924834938883,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","@MilanCHE111 mislite kako je od tog trenutka pocela kampanja protiv Insajdera ? Promenite tezu posle 16 godina..toliko je, zamislite, proslo vremena od tog serijala..",milanche do you think campaign against insider since that moment change the thesis after years it is imagine last time from that series,2020-03-12 10:27:20+00:00,[]
231,1238047458820833281,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","Veceras u 21 h, na TV N1, Insajder DOVRSEN PLAN drugi deo..Pre toga, ako ste propustili sinoc, pogledajte prvi deo .. https://t.co/N0mEzB7aci",tonight at pm on tv n insider completed plan part twoprom if you missed last night see first part,2020-03-12 10:21:30+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}]"
232,1237801742487650306,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","#insajder DOVRSEN PLAN veceras u 21 na #N1. Ubistvo premijera Srbije.. za one koji su bili mladi pa ne znaju, za one koji znaju ali zele da sagledaju sve okolnosti koje su dovele do ubistva i narocito za one koji bi da svi sve zaborave..",#insider completed plan tonight at  to # n the murder of the prime minister of serbia  for those who were young people do not know for those who know but want to see all the circumstances that led to the murder and especially for those who would all forget,2020-03-11 18:05:07+00:00,[]
233,1236622817791217664,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","prvi deo, sreda 11.03 u 21 h TV N1, drugi deo, cetvrtak 12.03. https://t.co/IeQI3t2DJT",part wednesday in h tv n part thursday,2020-03-08 12:00:29+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}]"
234,1234070144319664128,RS,sr,"Response(data=<User id=1087237020 name=Brankica Stankovic username=brankica_st>, includes={}, errors=[], meta={})","Insajder debata, ponedeljak u 21 h TV N1 https://t.co/pCuG00EzDL",insider debate monday at pm n,2020-03-01 10:57:04+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}]"
235,1240666573460967424,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@pahuljicaaaaaa Vi ste za konstantnu izolaciju,you are for constant insulation,2020-03-19 15:48:56+00:00,[]
236,1240655363789160451,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@cujoshi ti imas svoju teretanu i mozes sam da treniras bez polaznika,you have your own gym and you can train without a trainee,2020-03-19 15:04:23+00:00,"[{'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1004028337289814016', 'name': 'THE IDOLM@STER', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1004028337289814016', 'name': 'THE IDOLM@STER', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074757527995277313', 'name': 'Entertainment franchises'}}]"
237,1240649035804966913,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@goIddigger_fox nista nije slucajno,nothing is accidental,2020-03-19 14:39:14+00:00,[]
238,1240648975985844224,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@Stoisavljevic ne moze,can't,2020-03-19 14:39:00+00:00,[]
239,1240648570757419009,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@recmladihuSrb Naravno da ne,of course not,2020-03-19 14:37:24+00:00,[]
240,1240647664942944258,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",ko bude zgodan u junu krsio je zabrane,who is convenient in june he was violating the ban,2020-03-19 14:33:48+00:00,[]
241,1240639326989549574,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",da prodje sve ovo sto pre daj Boze pa da docekamo najdeblje leto ikad svi zajedno.,to pass all this before god forbid and get the thickest summer ever all together,2020-03-19 14:00:40+00:00,[]
242,1240552928890454017,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@ZaharijeOrfelin Mi samo glasno govorimo sto drugi misle,we just say loudly what others think,2020-03-19 08:17:21+00:00,[]
243,1240552552690843649,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@ZaharijeOrfelin A ima li sta lepse od neke planine?,and is there any bond from a mountain,2020-03-19 08:15:51+00:00,[]
244,1240386269298876417,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@pasazot prava mera,prava my,2020-03-18 21:15:06+00:00,[]
245,1240383761855979520,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/2ovLtbmEBD,,2020-03-18 21:05:08+00:00,[]
246,1240216471822913540,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@ZaharijeOrfelin hvala sto si prepoznao prijemciv sadrzaj,thanks that you recognized the reception content,2020-03-18 10:00:23+00:00,[]
247,1240041238251950080,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@chelichnomudo mrs majmune,mrs monkeys,2020-03-17 22:24:04+00:00,[]
248,1240013532298711049,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})","salu na stranu,  veliko hvala i bravo svim doktorima i nastivnicima i svima koji se bore za nas.",salu aside thank you very much and bravo to all doctors and outlets and everyone who fights for us,2020-03-17 20:33:59+00:00,[]
249,1239905257779597316,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka Nikad nisam o sebi razmisljao kao o Ogrenu,i've never thought about myself as a setting,2020-03-17 13:23:44+00:00,[]
250,1239902882301988864,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka zato i kazem,so i say,2020-03-17 13:14:18+00:00,[]
251,1239874958844706818,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka Svaka cast,every cast,2020-03-17 11:23:20+00:00,[]
252,1239866401906741250,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",dosta se promenilo skolstvo https://t.co/YzDWgeAqW9,skolism has changed quite a lot t,2020-03-17 10:49:20+00:00,[]
253,1239848404655788033,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@bejb_voker Ogren ce se potruditi,ogren will make an effort,2020-03-17 09:37:49+00:00,[]
254,1239687095784034305,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",Poyyy https://t.co/WHTmAMzglA,vyyy khttps tsovontmamzla,2020-03-16 22:56:50+00:00,[]
255,1239371734098284549,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})","ali da ste bolji i od doktora nasih, i da vise znate i ovom virusu e to nisam ocekivao i cestitam vam iskreno ovom prilikom.",but that you are better than the doctor of ours and that you know more and this virus i didn't expect that and congratulates you honestly on this occasion,2020-03-16 02:03:42+00:00,[]
256,1239370919937802241,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@TorbicaMilica ma ne ti si,no you are you,2020-03-16 02:00:28+00:00,[]
257,1239369589097709569,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@TorbicaMilica a ti u mom odakle si i dosla,and you in my where are you and come from,2020-03-16 01:55:11+00:00,[]
258,1239359380627300358,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",ne budite grubi prema meni jako me to pogadja 😪,don't be rude to me very much that hit me ,2020-03-16 01:14:37+00:00,[]
259,1239352839329243139,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/yIZh9RGlDL,,2020-03-16 00:48:37+00:00,[]
260,1239350178705965059,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@asocijalnaosoba i to je tacno,east and that's correct,2020-03-16 00:38:03+00:00,[]
261,1239345031598792704,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",kacim razne gluposri sto mi saljete,kacim various stupidity that you send me,2020-03-16 00:17:36+00:00,[]
262,1239334134721458176,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/cTxd6Hwqp8,,2020-03-15 23:34:18+00:00,[]
263,1239324439382298625,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/y4qTsxgtcy,,2020-03-15 22:55:46+00:00,[]
264,1239309165450932225,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",kventin karantino,quentin quarantine,2020-03-15 21:55:04+00:00,[]
265,1239294903793917953,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@nemanja_tasic Da,yes,2020-03-15 20:58:24+00:00,[]
266,1239293486475685889,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@nemanja_tasic zivi bili pa videli,zivi bili pa seve,2020-03-15 20:52:46+00:00,[]
267,1239287590731354112,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@nemanja_tasic Ti svakako nemoj nigde da ides a i dalje ne radi nista kao i do sad,certainly don't go anywhere and still do nothing like before,2020-03-15 20:29:21+00:00,[]
268,1239228505730269185,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@Mutav_plovak @tamarica9 ja sam blizanac/strelac. pa?,all of the i am a twinshot and,2020-03-15 16:34:34+00:00,[]
269,1239136321458896897,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@nemanja_tasic Postal 2,postal,2020-03-15 10:28:15+00:00,[]
270,1238735467648110592,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@CobyVeljkovic crni sine,black son,2020-03-14 07:55:24+00:00,[]
271,1238519436090408962,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@damjanosat jako si zabavan,you are very fun,2020-03-13 17:36:58+00:00,[]
272,1238510172185772036,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@damjanosat ?,,2020-03-13 17:00:10+00:00,[]
273,1238504767527227394,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",Ali sebe mozete da dodirujete,but you can touch yourself,2020-03-13 16:38:41+00:00,[]
274,1238488765234122753,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@Mutav_plovak au jbt,and seized,2020-03-13 15:35:06+00:00,[]
275,1238249611892011008,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})","kaze ananas roditeljima:
- hocu da upoznate moju verenicu.
roditelji: dovedi je.
ode ananas do baste i vrati se posle 10min sa jabukom i kaze:
- ovo je moja verenica.
roditelji: nju si iza brao???

izvinite i laku noc.","says pineapple parents 
  i want you to meet my verenica 
 parents bring her 
 gone pineapple to the base and return after min with the apple and says 
  this is my verenica 
 parents are you behind her  

 explain the light night",2020-03-12 23:44:47+00:00,[]
276,1238248180246089729,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/dFPXiAi5IA,,2020-03-12 23:39:06+00:00,[]
277,1238243677094412289,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",https://t.co/vzlmKn0xgz,,2020-03-12 23:21:12+00:00,[]
278,1238082971783106561,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@Pucque kad su culi da dolazis normalno,when they heard you come normally,2020-03-12 12:42:37+00:00,[]
279,1237719529272336397,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",jel sme da se jede pizza? zbunjen sam,is it to eat pizza i'm confused,2020-03-11 12:38:26+00:00,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '824777229892661248', 'name': 'Generic Food', 'description': 'Generic Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825048935626469376', 'name': 'Pizza', 'description': 'Pizza'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '824777229892661248', 'name': 'Generic Food', 'description': 'Generic Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825048935626469376', 'name': 'Pizza', 'description': 'Pizza'}}]"
280,1237650762366431233,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@nemanja_tasic ulazi mo? mo?,enters mo mo,2020-03-11 08:05:10+00:00,[]
281,1237649115108032512,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",sta ce biti s nama?!,what will be with us,2020-03-11 07:58:38+00:00,[]
282,1237528141989466114,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka 🙏,,2020-03-10 23:57:55+00:00,[]
283,1237527565117476866,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka Može,can,2020-03-10 23:55:38+00:00,[]
284,1237526774969323520,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka To je pase. Nego sta hvali tezzi u sapccu???,it's a dog than praises tezzi in sapcac,2020-03-10 23:52:29+00:00,[]
285,1237525930731425793,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@paramecijumka molim?,please,2020-03-10 23:49:08+00:00,[]
286,1237518335090155520,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@smorgoroth Opasna fora,dangerous fora,2020-03-10 23:18:57+00:00,[]
287,1237486299671597056,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@stevo_morales @Neguj_mo_srbski hahahah. jbt kako mocna fora,hahahah jbt how powerful fora,2020-03-10 21:11:39+00:00,[]
288,1237485047181172743,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@me_ljan_me ne prica se tako sa starijima,does not talk like that with the elderly,2020-03-10 21:06:41+00:00,[]
289,1237292994182742017,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@GoranRistic94 isto i za tebe vazi,history and for you vases,2020-03-10 08:23:32+00:00,[]
290,1237282520007421953,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@Neguj_mo_srbski cao,cao,2020-03-10 07:41:55+00:00,[]
291,1237280451926134784,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",postoje ljudi koji stvarno veruju u horoskop,there are people who really believe in horoscope,2020-03-10 07:33:41+00:00,[]
292,1237279572246310912,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",nisam nikad bio u Nemackoj,i have never been in a bad time,2020-03-10 07:30:12+00:00,[]
293,1237270357712744448,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})","spavah 3,5 sata.",i was sleeping for  hours,2020-03-10 06:53:35+00:00,[]
294,1237184774751637505,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",@mica_IMITATORKA tacno to,exactly that,2020-03-10 01:13:30+00:00,[]
295,1237176648291831816,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",spavaj majmune spavaj,sleep the monkeys sleep,2020-03-10 00:41:13+00:00,[]
296,1237063564772478978,RS,sr,"Response(data=<User id=324198256 name=ognjen amidzic username=OAmidzic>, includes={}, errors=[], meta={})",Download Head Ball 2 now and let’s play amazing matches together! https://t.co/EhOIhLYPVS,download head ball now and let’s play amazing matches together,2020-03-09 17:11:52+00:00,[]
